date,%-close,value,Target
2018-04,BAC-close,27.4814,0.0
2018-05,BAC-close,27.4173,0.0
2018-06,BAC-close,26.7209,0.0
2018-07,BAC-close,25.9387,0.0
2018-08,BAC-close,28.4139,1.0
2018-09,BAC-close,28.4599,1.0
2018-10,BAC-close,27.2391,0.0
2018-11,BAC-close,25.4269,0.0
2018-12,BAC-close,26.259,1.0
2019-01,BAC-close,22.9125,0.0
2019-02,BAC-close,26.474,1.0
2019-03,BAC-close,27.1807,1.0
2019-04,BAC-close,25.788,0.0
2019-05,BAC-close,28.5827,1.0
2019-06,BAC-close,24.8627,0.0
2019-07,BAC-close,27.2518,1.0
2019-08,BAC-close,28.8305,1.0
2019-09,BAC-close,25.8516,0.0
2019-10,BAC-close,27.587,1.0
2019-11,BAC-close,29.573,1.0
2019-12,BAC-close,31.5118,1.0
2020-01,BAC-close,33.4899,1.0
2020-02,BAC-close,31.2173,0.0
2020-03,BAC-close,27.1,0.0
2020-04,BAC-close,20.3228,0.0
2020-05,BAC-close,23.0223,1.0
2020-06,BAC-close,23.0893,1.0
2020-07,BAC-close,22.8879,0.0
2020-08,BAC-close,23.9769,1.0
2020-09,BAC-close,24.8057,1.0
2020-10,BAC-close,23.3784,0.0
2020-11,BAC-close,22.9999,0.0
2020-12,BAC-close,27.3282,1.0
2021-01,BAC-close,29.5978,1.0
2021-02,BAC-close,28.9533,0.0
2021-03,BAC-close,33.8945,1.0
2021-04,BAC-close,37.9673,1.0
2021-05,BAC-close,39.7729,1.0
2021-06,BAC-close,41.5981,1.0
2021-07,BAC-close,40.6282,0.0
2021-08,BAC-close,37.8001,0.0
2021-09,BAC-close,41.1406,1.0
2021-10,BAC-close,42.0445,1.0
2021-11,BAC-close,47.3236,1.0
2021-12,BAC-close,44.0452,0.0
2022-01,BAC-close,44.2712,1.0
2022-02,BAC-close,45.9131,1.0
2022-03,BAC-close,43.9826,0.0
2022-04,BAC-close,41.22,0.0
2015-04,BAC-close,38.85,0.0
2015-05,WMT-close,66.8336,1.0
2015-06,WMT-close,63.9981,0.0
2015-07,WMT-close,61.12,0.0
2015-08,WMT-close,62.0248,1.0
2015-09,WMT-close,56.1493,0.0
2015-10,WMT-close,56.2447,1.0
2015-11,WMT-close,49.6522,0.0
2015-12,WMT-close,51.0401,1.0
2016-01,WMT-close,53.6205,1.0
2016-02,WMT-close,58.0466,1.0
2016-03,WMT-close,58.0292,0.0
2016-04,WMT-close,60.3534,1.0
2016-05,WMT-close,58.9258,0.0
2016-06,WMT-close,62.8409,1.0
2016-07,WMT-close,64.8297,1.0
2016-08,WMT-close,64.7853,0.0
2016-09,WMT-close,63.8557,0.0
2016-10,WMT-close,64.4636,1.0
2016-11,WMT-close,62.5865,0.0
2016-12,WMT-close,62.953,1.0
2017-01,WMT-close,62.2196,0.0
2017-02,WMT-close,60.0772,0.0
2017-03,WMT-close,63.8489,1.0
2017-04,WMT-close,65.3582,1.0
2017-05,WMT-close,68.1691,1.0
2017-06,WMT-close,71.744,1.0
2017-07,WMT-close,69.0787,0.0
2017-08,WMT-close,73.0128,1.0
2017-09,WMT-close,71.7056,0.0
2017-10,WMT-close,71.7699,1.0
2017-11,WMT-close,80.1923,1.0
2017-12,WMT-close,89.3036,1.0
2018-01,WMT-close,91.1777,1.0
2018-02,WMT-close,98.4257,1.0
2018-03,WMT-close,83.1079,0.0
2018-04,WMT-close,82.6335,0.0
2018-05,WMT-close,82.1598,0.0
2018-06,WMT-close,77.1435,0.0
2018-07,WMT-close,80.0502,1.0
2018-08,WMT-close,83.3961,1.0
2018-09,WMT-close,90.1161,1.0
2018-10,WMT-close,88.2829,0.0
2018-11,WMT-close,94.2712,1.0
2018-12,WMT-close,91.7988,0.0
2019-01,WMT-close,88.0489,0.0
2019-02,WMT-close,90.5822,1.0
2019-03,WMT-close,93.5691,1.0
2019-04,WMT-close,92.6865,0.0
2019-05,WMT-close,97.7328,1.0
2019-06,WMT-close,96.9157,0.0
2019-07,WMT-close,105.562,1.0
2019-08,WMT-close,105.4569,0.0
2019-09,WMT-close,109.697,1.0
2019-10,WMT-close,113.9405,1.0
2019-11,WMT-close,112.5772,0.0
2019-12,WMT-close,114.3341,1.0
2020-01,WMT-close,114.6037,1.0
2020-02,WMT-close,110.4088,0.0
2020-03,WMT-close,103.8415,0.0
2020-04,WMT-close,110.0651,1.0
2020-05,WMT-close,117.747,1.0
2020-06,WMT-close,120.7109,1.0
2020-07,WMT-close,116.5464,0.0
2020-08,WMT-close,125.9068,1.0
2020-09,WMT-close,135.655,1.0
2020-10,WMT-close,136.6906,1.0
2020-11,WMT-close,135.5573,0.0
2020-12,WMT-close,149.2742,1.0
2021-01,WMT-close,141.3502,0.0
2021-02,WMT-close,137.7613,0.0
2021-03,WMT-close,127.3966,0.0
2021-04,WMT-close,133.7553,1.0
2021-05,WMT-close,137.7729,1.0
2021-06,WMT-close,140.4059,1.0
2021-07,WMT-close,139.4075,0.0
2021-08,WMT-close,140.92,1.0
2021-09,WMT-close,146.9467,1.0
2021-10,WMT-close,138.2946,0.0
2021-11,WMT-close,148.2564,1.0
2021-12,WMT-close,139.5349,0.0
2022-01,WMT-close,144.1334,1.0
2022-02,WMT-close,139.2722,0.0
2022-03,WMT-close,134.64,0.0
2022-04,WMT-close,148.92,1.0
2015-04,WMT-close,155.88,1.0
2015-05,WFC-close,44.8934,0.0
2015-06,WFC-close,45.9054,1.0
2015-07,WFC-close,46.1351,1.0
2015-08,WFC-close,47.4722,1.0
2015-09,WFC-close,44.0325,0.0
2015-10,WFC-close,42.3977,0.0
2015-11,WFC-close,44.7013,1.0
2015-12,WFC-close,45.8065,1.0
2016-01,WFC-close,45.1913,0.0
2016-02,WFC-close,41.7579,0.0
2016-03,WFC-close,39.3135,0.0
2016-04,WFC-close,40.52,1.0
2016-05,WFC-close,41.8774,1.0
2016-06,WFC-close,42.8274,1.0
2016-07,WFC-close,39.9649,0.0
2016-08,WFC-close,40.5053,1.0
2016-09,WFC-close,43.2376,1.0
2016-10,WFC-close,37.6882,0.0
2016-11,WFC-close,39.1607,1.0
2016-12,WFC-close,45.4203,1.0
2017-01,WFC-close,47.3,1.0
2017-02,WFC-close,48.3471,1.0
2017-03,WFC-close,50.0151,1.0
2017-04,WFC-close,48.0967,0.0
2017-05,WFC-close,46.524,0.0
2017-06,WFC-close,44.4971,0.0
2017-07,WFC-close,48.2124,1.0
2017-08,WFC-close,46.9334,0.0
2017-09,WFC-close,44.7594,0.0
2017-10,WFC-close,48.3352,1.0
2017-11,WFC-close,49.2029,1.0
2017-12,WFC-close,49.8338,1.0
2018-01,WFC-close,53.5403,1.0
2018-02,WFC-close,58.0498,1.0
2018-03,WFC-close,51.8527,0.0
2018-04,WFC-close,46.5263,0.0
2018-05,WFC-close,46.1268,0.0
2018-06,WFC-close,48.2916,1.0
2018-07,WFC-close,49.5886,1.0
2018-08,WFC-close,51.2433,1.0
2018-09,WFC-close,52.6926,1.0
2018-10,WFC-close,47.3585,0.0
2018-11,WFC-close,47.9621,1.0
2018-12,WFC-close,49.3038,1.0
2019-01,WFC-close,41.8556,0.0
2019-02,WFC-close,44.8349,1.0
2019-03,WFC-close,45.7332,1.0
2019-04,WFC-close,44.294,0.0
2019-05,WFC-close,44.3765,1.0
2019-06,WFC-close,41.0647,0.0
2019-07,WFC-close,43.795,1.0
2019-08,WFC-close,44.8038,1.0
2019-09,WFC-close,43.5746,0.0
2019-10,WFC-close,47.1957,1.0
2019-11,WFC-close,48.3091,1.0
2019-12,WFC-close,51.4384,1.0
2020-01,WFC-close,50.815,0.0
2020-02,WFC-close,44.3356,0.0
2020-03,WFC-close,38.9936,0.0
2020-04,WFC-close,27.3958,0.0
2020-05,WFC-close,27.7299,1.0
2020-06,WFC-close,25.7779,0.0
2020-07,WFC-close,24.9306,0.0
2020-08,WFC-close,23.6256,0.0
2020-09,WFC-close,23.6155,0.0
2020-10,WFC-close,22.9897,0.0
2020-11,WFC-close,20.9753,0.0
2020-12,WFC-close,26.8645,1.0
2021-01,WFC-close,29.6443,1.0
2021-02,WFC-close,29.3496,0.0
2021-03,WFC-close,35.6367,1.0
2021-04,WFC-close,38.4939,1.0
2021-05,WFC-close,44.3858,1.0
2021-06,WFC-close,46.1299,1.0
2021-07,WFC-close,44.7179,0.0
2021-08,WFC-close,45.3597,1.0
2021-09,WFC-close,45.3148,0.0
2021-10,WFC-close,46.0188,1.0
2021-11,WFC-close,50.7288,1.0
2021-12,WFC-close,47.5645,0.0
2022-01,WFC-close,47.7636,1.0
2022-02,WFC-close,53.5573,1.0
2022-03,WFC-close,53.37,0.0
2022-04,WFC-close,48.46,0.0
2015-04,WFC-close,47.17,0.0
2015-05,V-close,63.0457,1.0
2015-06,V-close,65.6707,1.0
2015-07,V-close,64.2077,0.0
2015-08,V-close,72.0389,1.0
2015-09,V-close,68.2871,0.0
2015-10,V-close,66.7164,0.0
2015-11,V-close,74.3018,1.0
2015-12,V-close,75.8046,1.0
2016-01,V-close,74.4039,0.0
2016-02,V-close,71.468,0.0
2016-03,V-close,69.5882,0.0
2016-04,V-close,73.5199,1.0
2016-05,V-close,74.2505,1.0
2016-06,V-close,76.0221,1.0
2016-07,V-close,71.4284,0.0
2016-08,V-close,75.165,1.0
2016-09,V-close,78.0446,1.0
2016-10,V-close,79.781,1.0
2016-11,V-close,79.5978,0.0
2016-12,V-close,74.7446,0.0
2017-01,V-close,75.4213,1.0
2017-02,V-close,79.9551,1.0
2017-03,V-close,85.1711,1.0
2017-04,V-close,86.0719,1.0
2017-05,V-close,88.3479,1.0
2017-06,V-close,92.3974,1.0
2017-07,V-close,90.9906,0.0
2017-08,V-close,96.5987,1.0
2017-09,V-close,100.6013,1.0
2017-10,V-close,102.2728,1.0
2017-11,V-close,106.8791,1.0
2017-12,V-close,109.6077,1.0
2018-01,V-close,110.9998,1.0
2018-02,V-close,120.9394,1.0
2018-03,V-close,119.8891,0.0
2018-04,V-close,116.6515,0.0
2018-05,V-close,123.7313,1.0
2018-06,V-close,127.6821,1.0
2018-07,V-close,129.3719,1.0
2018-08,V-close,133.5622,1.0
2018-09,V-close,143.6905,1.0
2018-10,V-close,146.8208,1.0
2018-11,V-close,134.8474,0.0
2018-12,V-close,138.8677,1.0
2019-01,V-close,129.2936,0.0
2019-02,V-close,132.3021,1.0
2019-03,V-close,145.4026,1.0
2019-04,V-close,153.3245,1.0
2019-05,V-close,161.4134,1.0
2019-06,V-close,158.6104,0.0
2019-07,V-close,170.6244,1.0
2019-08,V-close,174.9994,1.0
2019-09,V-close,178.0239,1.0
2019-10,V-close,169.3502,0.0
2019-11,V-close,176.0943,1.0
2019-12,V-close,181.9601,1.0
2020-01,V-close,185.3032,1.0
2020-02,V-close,196.2202,1.0
2020-03,V-close,179.5074,0.0
2020-04,V-close,159.1232,0.0
2020-05,V-close,176.505,1.0
2020-06,V-close,193.1469,1.0
2020-07,V-close,191.0991,0.0
2020-08,V-close,188.3588,0.0
2020-09,V-close,210.0358,1.0
2020-10,V-close,198.1266,0.0
2020-11,V-close,180.0349,0.0
2020-12,V-close,208.7311,1.0
2021-01,V-close,217.0467,1.0
2021-02,V-close,191.7627,0.0
2021-03,V-close,211.0756,1.0
2021-04,V-close,210.4197,0.0
2021-05,V-close,232.1146,1.0
2021-06,V-close,226.2164,0.0
2021-07,V-close,232.7053,1.0
2021-08,V-close,245.2154,1.0
2021-09,V-close,228.3226,0.0
2021-10,V-close,221.9941,0.0
2021-11,V-close,211.0514,0.0
2021-12,V-close,193.4484,0.0
2022-01,V-close,216.3504,1.0
2022-02,V-close,225.7947,1.0
2022-03,V-close,216.12,0.0
2022-04,V-close,221.77,1.0
2015-04,V-close,213.17,0.0
2015-05,BRK.B-close,141.21,0.0
2015-06,BRK.B-close,143.0,1.0
2015-07,BRK.B-close,136.11,0.0
2015-08,BRK.B-close,142.74,1.0
2015-09,BRK.B-close,134.04,0.0
2015-10,BRK.B-close,130.4,0.0
2015-11,BRK.B-close,136.02,1.0
2015-12,BRK.B-close,134.09,0.0
2016-01,BRK.B-close,132.04,0.0
2016-02,BRK.B-close,129.77,0.0
2016-03,BRK.B-close,134.17,1.0
2016-04,BRK.B-close,141.88,1.0
2016-05,BRK.B-close,145.48,1.0
2016-06,BRK.B-close,140.54,0.0
2016-07,BRK.B-close,144.79,1.0
2016-08,BRK.B-close,144.27,0.0
2016-09,BRK.B-close,150.49,1.0
2016-10,BRK.B-close,144.47,0.0
2016-11,BRK.B-close,144.3,0.0
2016-12,BRK.B-close,157.44,1.0
2017-01,BRK.B-close,162.98,1.0
2017-02,BRK.B-close,164.14,1.0
2017-03,BRK.B-close,171.42,1.0
2017-04,BRK.B-close,166.68,0.0
2017-05,BRK.B-close,165.21,0.0
2017-06,BRK.B-close,165.28,1.0
2017-07,BRK.B-close,169.37,1.0
2017-08,BRK.B-close,174.97,1.0
2017-09,BRK.B-close,181.16,1.0
2017-10,BRK.B-close,183.32,1.0
2017-11,BRK.B-close,186.94,1.0
2017-12,BRK.B-close,193.01,1.0
2018-01,BRK.B-close,198.22,1.0
2018-02,BRK.B-close,214.38,1.0
2018-03,BRK.B-close,207.2,0.0
2018-04,BRK.B-close,199.48,0.0
2018-05,BRK.B-close,193.73,0.0
2018-06,BRK.B-close,191.53,0.0
2018-07,BRK.B-close,186.65,0.0
2018-08,BRK.B-close,197.87,1.0
2018-09,BRK.B-close,208.72,1.0
2018-10,BRK.B-close,214.11,1.0
2018-11,BRK.B-close,205.28,0.0
2018-12,BRK.B-close,218.24,1.0
2019-01,BRK.B-close,204.18,0.0
2019-02,BRK.B-close,205.54,1.0
2019-03,BRK.B-close,201.3,0.0
2019-04,BRK.B-close,200.89,0.0
2019-05,BRK.B-close,216.71,1.0
2019-06,BRK.B-close,197.42,0.0
2019-07,BRK.B-close,213.17,1.0
2019-08,BRK.B-close,205.43,0.0
2019-09,BRK.B-close,203.41,0.0
2019-10,BRK.B-close,208.02,1.0
2019-11,BRK.B-close,212.58,1.0
2019-12,BRK.B-close,220.3,1.0
2020-01,BRK.B-close,226.5,1.0
2020-02,BRK.B-close,224.43,0.0
2020-03,BRK.B-close,206.34,0.0
2020-04,BRK.B-close,182.83,0.0
2020-05,BRK.B-close,187.36,1.0
2020-06,BRK.B-close,185.58,0.0
2020-07,BRK.B-close,178.51,0.0
2020-08,BRK.B-close,195.78,1.0
2020-09,BRK.B-close,218.04,1.0
2020-10,BRK.B-close,212.94,0.0
2020-11,BRK.B-close,201.9,0.0
2020-12,BRK.B-close,228.91,1.0
2021-01,BRK.B-close,231.87,1.0
2021-02,BRK.B-close,227.87,0.0
2021-03,BRK.B-close,240.51,1.0
2021-04,BRK.B-close,255.47,1.0
2021-05,BRK.B-close,274.95,1.0
2021-06,BRK.B-close,289.44,1.0
2021-07,BRK.B-close,277.92,0.0
2021-08,BRK.B-close,278.29,1.0
2021-09,BRK.B-close,285.77,1.0
2021-10,BRK.B-close,272.94,0.0
2021-11,BRK.B-close,287.01,1.0
2021-12,BRK.B-close,276.69,0.0
2022-01,BRK.B-close,299.0,1.0
2022-02,BRK.B-close,313.02,1.0
2022-03,BRK.B-close,321.45,1.0
2022-04,BRK.B-close,352.91,1.0
2015-04,BRK.B-close,346.65,0.0
2015-05,T-close,17.229,0.0
2015-06,T-close,17.1793,0.0
2015-07,T-close,17.6667,1.0
2015-08,T-close,17.5122,0.0
2015-09,T-close,16.7359,0.0
2015-10,T-close,16.4233,0.0
2015-11,T-close,17.1318,1.0
2015-12,T-close,17.2136,1.0
2016-01,T-close,17.592,1.0
2016-02,T-close,18.6953,1.0
2016-03,T-close,19.1568,1.0
2016-04,T-close,20.3077,1.0
2016-05,T-close,20.3763,1.0
2016-06,T-close,20.5495,1.0
2016-07,T-close,22.6805,1.0
2016-08,T-close,22.9756,1.0
2016-09,T-close,21.6965,0.0
2016-10,T-close,21.5532,0.0
2016-11,T-close,19.7651,0.0
2016-12,T-close,20.7537,1.0
2017-01,T-close,22.8489,1.0
2017-02,T-close,22.9187,1.0
2017-03,T-close,22.7176,0.0
2017-04,T-close,22.5871,0.0
2017-05,T-close,21.8034,0.0
2017-06,T-close,21.1982,0.0
2017-07,T-close,20.7581,0.0
2017-08,T-close,21.7396,1.0
2017-09,T-close,20.8811,0.0
2017-10,T-close,21.8343,1.0
2017-11,T-close,18.9955,0.0
2017-12,T-close,20.5366,1.0
2018-01,T-close,21.9479,1.0
2018-02,T-close,21.4226,0.0
2018-03,T-close,20.7647,0.0
2018-04,T-close,20.3929,0.0
2018-05,T-close,18.9714,0.0
2018-06,T-close,18.7509,0.0
2018-07,T-close,18.6291,0.0
2018-08,T-close,18.8363,1.0
2018-09,T-close,18.8186,0.0
2018-10,T-close,19.7849,1.0
2018-11,T-close,18.346,0.0
2018-12,T-close,18.6809,1.0
2019-01,T-close,17.0664,0.0
2019-02,T-close,18.2799,1.0
2019-03,T-close,18.9245,1.0
2019-04,T-close,19.0704,1.0
2019-05,T-close,19.1296,1.0
2019-06,T-close,18.8948,0.0
2019-07,T-close,20.7052,1.0
2019-08,T-close,21.3587,1.0
2019-09,T-close,22.1177,1.0
2019-10,T-close,23.7361,1.0
2019-11,T-close,24.4762,1.0
2019-12,T-close,23.7703,0.0
2020-01,T-close,24.8514,1.0
2020-02,T-close,24.2436,0.0
2020-03,T-close,22.6969,0.0
2020-04,T-close,18.7852,0.0
2020-05,T-close,19.9775,1.0
2020-06,T-close,20.2332,1.0
2020-07,T-close,19.8201,0.0
2020-08,T-close,19.7353,0.0
2020-09,T-close,19.8888,1.0
2020-10,T-close,19.0215,0.0
2020-11,T-close,18.355,0.0
2020-12,T-close,19.5302,1.0
2021-01,T-close,19.537,1.0
2021-02,T-close,19.7972,1.0
2021-03,T-close,19.2855,0.0
2021-04,T-close,20.9312,1.0
2021-05,T-close,22.096,1.0
2021-06,T-close,20.7031,0.0
2021-07,T-close,20.2459,0.0
2021-08,T-close,20.0965,0.0
2021-09,T-close,19.6451,0.0
2021-10,T-close,19.3513,0.0
2021-11,T-close,18.4449,0.0
2021-12,T-close,16.6705,0.0
2022-01,T-close,17.963,1.0
2022-02,T-close,18.9885,1.0
2022-03,T-close,17.6407,0.0
2022-04,T-close,17.596,0.0
2015-04,T-close,19.46,1.0
2015-05,HD-close,91.3544,1.0
2015-06,HD-close,95.1459,1.0
2015-07,HD-close,95.4,1.0
2015-08,HD-close,100.4648,1.0
2015-09,HD-close,99.9755,0.0
2015-10,HD-close,99.6602,0.0
2015-11,HD-close,106.6931,1.0
2015-12,HD-close,115.5295,1.0
2016-01,HD-close,114.6238,0.0
2016-02,HD-close,108.9988,0.0
2016-03,HD-close,107.5774,0.0
2016-04,HD-close,116.2762,1.0
2016-05,HD-close,116.6771,1.0
2016-06,HD-close,115.7359,0.0
2016-07,HD-close,111.8553,0.0
2016-08,HD-close,121.097,1.0
2016-09,HD-close,118.0924,0.0
2016-10,HD-close,113.3025,0.0
2016-11,HD-close,107.4296,0.0
2016-12,HD-close,114.543,1.0
2017-01,HD-close,118.6857,1.0
2017-02,HD-close,121.7838,1.0
2017-03,HD-close,128.2722,1.0
2017-04,HD-close,130.764,1.0
2017-05,HD-close,139.0196,1.0
2017-06,HD-close,137.5038,0.0
2017-07,HD-close,137.4052,0.0
2017-08,HD-close,134.0014,0.0
2017-09,HD-close,135.0407,1.0
2017-10,HD-close,147.3761,1.0
2017-11,HD-close,149.3764,1.0
2017-12,HD-close,162.8407,1.0
2018-01,HD-close,171.6339,1.0
2018-02,HD-close,181.9303,1.0
2018-03,HD-close,165.0594,0.0
2018-04,HD-close,162.3409,0.0
2018-05,HD-close,168.3157,1.0
2018-06,HD-close,170.845,1.0
2018-07,HD-close,178.6752,1.0
2018-08,HD-close,180.8915,1.0
2018-09,HD-close,184.8069,1.0
2018-10,HD-close,190.6797,1.0
2018-11,HD-close,161.8959,0.0
2018-12,HD-close,166.9465,1.0
2019-01,HD-close,159.0769,0.0
2019-02,HD-close,169.9184,1.0
2019-03,HD-close,171.409,1.0
2019-04,HD-close,178.9922,1.0
2019-05,HD-close,190.0084,1.0
2019-06,HD-close,177.0893,0.0
2019-07,HD-close,195.3327,1.0
2019-08,HD-close,200.7052,1.0
2019-09,HD-close,214.0611,1.0
2019-10,HD-close,219.2436,1.0
2019-11,HD-close,221.6626,1.0
2019-12,HD-close,208.3674,0.0
2020-01,HD-close,207.6655,0.0
2020-02,HD-close,216.9086,1.0
2020-03,HD-close,207.152,0.0
2020-04,HD-close,178.8003,0.0
2020-05,HD-close,210.5172,1.0
2020-06,HD-close,237.9535,1.0
2020-07,HD-close,241.3312,1.0
2020-08,HD-close,255.7623,1.0
2020-09,HD-close,274.596,1.0
2020-10,HD-close,268.9318,0.0
2020-11,HD-close,258.2795,0.0
2020-12,HD-close,268.6413,1.0
2021-01,HD-close,258.6472,0.0
2021-02,HD-close,263.7107,1.0
2021-03,HD-close,251.5583,0.0
2021-04,HD-close,299.079,1.0
2021-05,HD-close,317.1266,1.0
2021-06,HD-close,312.4628,0.0
2021-07,HD-close,314.0891,1.0
2021-08,HD-close,323.2491,1.0
2021-09,HD-close,321.2693,0.0
2021-10,HD-close,324.9664,1.0
2021-11,HD-close,368.0101,1.0
2021-12,HD-close,396.5904,1.0
2022-01,HD-close,412.5389,1.0
2022-02,HD-close,364.7949,0.0
2022-03,HD-close,313.9495,0.0
2022-04,HD-close,299.33,0.0
2015-04,HD-close,300.21,1.0
2015-05,CVX-close,81.3526,0.0
2015-06,CVX-close,76.1958,0.0
2015-07,CVX-close,71.3652,0.0
2015-08,CVX-close,65.4544,0.0
2015-09,CVX-close,60.6838,0.0
2015-10,CVX-close,59.1029,0.0
2015-11,CVX-close,68.0942,1.0
2015-12,CVX-close,69.2244,1.0
2016-01,CVX-close,68.1935,0.0
2016-02,CVX-close,65.5479,0.0
2016-03,CVX-close,64.0491,0.0
2016-04,CVX-close,73.2296,1.0
2016-05,CVX-close,78.434,1.0
2016-06,CVX-close,78.3516,0.0
2016-07,CVX-close,81.3228,1.0
2016-08,CVX-close,79.4997,0.0
2016-09,CVX-close,78.8425,0.0
2016-10,CVX-close,80.6768,1.0
2016-11,CVX-close,82.1113,1.0
2016-12,CVX-close,88.3212,1.0
2017-01,CVX-close,93.1822,1.0
2017-02,CVX-close,88.1549,0.0
2017-03,CVX-close,89.9203,1.0
2017-04,CVX-close,85.8199,0.0
2017-05,CVX-close,85.2844,0.0
2017-06,CVX-close,83.5638,0.0
2017-07,CVX-close,84.2502,1.0
2017-08,CVX-close,88.1749,1.0
2017-09,CVX-close,87.7855,0.0
2017-10,CVX-close,95.8446,1.0
2017-11,CVX-close,94.5314,0.0
2017-12,CVX-close,97.975,1.0
2018-01,CVX-close,103.08,1.0
2018-02,CVX-close,103.2117,1.0
2018-03,CVX-close,93.0708,0.0
2018-04,CVX-close,94.8338,1.0
2018-05,CVX-close,104.0394,1.0
2018-06,CVX-close,104.2601,1.0
2018-07,CVX-close,106.0467,1.0
2018-08,CVX-close,105.9125,0.0
2018-09,CVX-close,100.3074,0.0
2018-10,CVX-close,103.5421,1.0
2018-11,CVX-close,94.541,0.0
2018-12,CVX-close,101.6784,1.0
2019-01,CVX-close,93.0014,0.0
2019-02,CVX-close,98.011,1.0
2019-03,CVX-close,103.255,1.0
2019-04,CVX-close,106.3636,1.0
2019-05,CVX-close,103.6695,0.0
2019-06,CVX-close,99.2757,0.0
2019-07,CVX-close,108.51,1.0
2019-08,CVX-close,107.3503,0.0
2019-09,CVX-close,103.7051,0.0
2019-10,CVX-close,104.4803,1.0
2019-11,CVX-close,102.3132,0.0
2019-12,CVX-close,104.2031,1.0
2020-01,CVX-close,107.2101,1.0
2020-02,CVX-close,95.3157,0.0
2020-03,CVX-close,84.0118,0.0
2020-04,CVX-close,65.2185,0.0
2020-05,CVX-close,82.8057,1.0
2020-06,CVX-close,83.6861,1.0
2020-07,CVX-close,81.432,0.0
2020-08,CVX-close,76.6043,0.0
2020-09,CVX-close,77.7227,1.0
2020-10,CVX-close,66.675,0.0
2020-11,CVX-close,64.3599,0.0
2020-12,CVX-close,81.9289,1.0
2021-01,CVX-close,79.3633,0.0
2021-02,CVX-close,80.0681,1.0
2021-03,CVX-close,95.2784,1.0
2021-04,CVX-close,99.8422,1.0
2021-05,CVX-close,98.2034,0.0
2021-06,CVX-close,100.1374,1.0
2021-07,CVX-close,101.054,1.0
2021-08,CVX-close,98.2271,0.0
2021-09,CVX-close,94.6583,0.0
2021-10,CVX-close,99.2361,1.0
2021-11,CVX-close,111.9916,1.0
2021-12,CVX-close,111.6887,0.0
2022-01,CVX-close,116.1218,1.0
2022-02,CVX-close,129.9555,1.0
2022-03,CVX-close,144.0,1.0
2022-04,CVX-close,162.83,1.0
2015-04,CVX-close,173.89,1.0
2015-05,UNH-close,100.0074,0.0
2015-06,UNH-close,107.9164,1.0
2015-07,UNH-close,109.9823,1.0
2015-08,UNH-close,109.4414,0.0
2015-09,UNH-close,104.3029,0.0
2015-10,UNH-close,105.0367,1.0
2015-11,UNH-close,106.6393,1.0
2015-12,UNH-close,102.0489,0.0
2016-01,UNH-close,106.9652,1.0
2016-02,UNH-close,104.7103,0.0
2016-03,UNH-close,108.2928,1.0
2016-04,UNH-close,117.6874,1.0
2016-05,UNH-close,120.2256,1.0
2016-06,UNH-close,122.0425,1.0
2016-07,UNH-close,129.5045,1.0
2016-08,UNH-close,131.3388,1.0
2016-09,UNH-close,124.7811,0.0
2016-10,UNH-close,128.9984,1.0
2016-11,UNH-close,130.2239,1.0
2016-12,UNH-close,146.4546,1.0
2017-01,UNH-close,148.0457,1.0
2017-02,UNH-close,149.9514,1.0
2017-03,UNH-close,152.9855,1.0
2017-04,UNH-close,152.2829,0.0
2017-05,UNH-close,162.3757,1.0
2017-06,UNH-close,162.6543,1.0
2017-07,UNH-close,172.8779,1.0
2017-08,UNH-close,178.8357,1.0
2017-09,UNH-close,185.4461,1.0
2017-10,UNH-close,183.2935,0.0
2017-11,UNH-close,196.7422,1.0
2017-12,UNH-close,214.2433,1.0
2018-01,UNH-close,207.0039,0.0
2018-02,UNH-close,222.3277,1.0
2018-03,UNH-close,212.356,0.0
2018-04,UNH-close,201.6088,0.0
2018-05,UNH-close,222.7117,1.0
2018-06,UNH-close,227.5259,1.0
2018-07,UNH-close,231.9467,1.0
2018-08,UNH-close,239.3966,1.0
2018-09,UNH-close,253.8046,1.0
2018-10,UNH-close,252.3562,0.0
2018-11,UNH-close,247.9074,0.0
2018-12,UNH-close,267.7419,1.0
2019-01,UNH-close,237.0623,0.0
2019-02,UNH-close,257.1221,1.0
2019-03,UNH-close,230.4963,0.0
2019-04,UNH-close,236.1848,1.0
2019-05,UNH-close,222.6304,0.0
2019-06,UNH-close,230.9694,1.0
2019-07,UNH-close,234.1063,1.0
2019-08,UNH-close,238.9033,1.0
2019-09,UNH-close,224.5026,0.0
2019-10,UNH-close,209.4635,0.0
2019-11,UNH-close,243.5644,1.0
2019-12,UNH-close,269.7522,1.0
2020-01,UNH-close,284.4442,1.0
2020-02,UNH-close,263.6126,0.0
2020-03,UNH-close,246.6899,0.0
2020-04,UNH-close,242.2489,0.0
2020-05,UNH-close,284.1067,1.0
2020-06,UNH-close,296.1327,1.0
2020-07,UNH-close,287.7455,0.0
2020-08,UNH-close,295.3842,1.0
2020-09,UNH-close,304.9156,1.0
2020-10,UNH-close,305.4157,1.0
2020-11,UNH-close,298.9208,0.0
2020-12,UNH-close,329.4849,1.0
2021-01,UNH-close,344.76,1.0
2021-02,UNH-close,327.9486,0.0
2021-03,UNH-close,326.6116,0.0
2021-04,UNH-close,367.0732,1.0
2021-05,UNH-close,393.4442,1.0
2021-06,UNH-close,406.388,1.0
2021-07,UNH-close,396.5334,0.0
