,4b. close (USD),5. volume,6. market cap (USD)
2021-06-04,2689.51000000,1188314.11191000,1188314.11191000
2021-06-03,2857.25000000,1024290.89423000,1024290.89423000
2021-06-02,2706.22000000,970070.53563000,970070.53563000
2021-06-01,2634.57000000,1179577.10806000,1179577.10806000
2021-05-31,2706.15000000,1307958.04068000,1307958.04068000
2021-05-30,2385.98000000,1151113.19883000,1151113.19883000
2021-05-29,2278.74000000,1379427.18851000,1379427.18851000
2021-05-28,2412.10000000,1554584.61362000,1554584.61362000
2021-05-27,2742.23000000,1099029.91206000,1099029.91206000
2021-05-26,2884.94000000,1583799.59251000,1583799.59251000
2021-05-25,2705.11000000,2115349.50445000,2115349.50445000
2021-05-24,2648.43000000,2186632.92245000,2186632.92245000
2021-05-23,2096.39000000,2914548.73125000,2914548.73125000
2021-05-22,2294.87000000,1684318.01157000,1684318.01157000
2021-05-21,2430.98000000,2727031.93514000,2727031.93514000
2021-05-20,2768.62000000,2942777.93010000,2942777.93010000
2021-05-19,2438.92000000,4309836.31939000,4309836.31939000
2021-05-18,3375.07000000,1287110.84143000,1287110.84143000
2021-05-17,3282.51000000,1904012.43998000,1904012.43998000
2021-05-16,3582.10000000,1324065.65875000,1324065.65875000
2021-05-15,3646.68000000,1039174.88082000,1039174.88082000
2021-05-14,4075.01000000,1153390.42631000,1153390.42631000
2021-05-13,3717.91000000,2068708.17427000,2068708.17427000
2021-05-12,3823.21000000,1601842.74017000,1601842.74017000
2021-05-11,4173.45000000,1095927.10403000,1095927.10403000
2021-05-10,3945.88000000,1505897.92612000,1505897.92612000
2021-05-09,3923.95000000,1000401.00820000,1000401.00820000
2021-05-08,3910.26000000,1130467.54852000,1130467.54852000
2021-05-07,3479.53000000,760544.64781000,760544.64781000
2021-05-06,3489.73000000,920592.57706000,920592.57706000
2021-05-05,3524.26000000,1174816.73588000,1174816.73588000
2021-05-04,3239.01000000,1826039.38558000,1826039.38558000
2021-05-03,3431.04000000,1329088.06280000,1329088.06280000
2021-05-02,2949.56000000,571982.54450000,571982.54450000
2021-05-01,2944.77000000,690260.07741000,690260.07741000
2021-04-30,2772.42000000,695339.20482000,695339.20482000
2021-04-29,2757.04000000,863890.01069000,863890.01069000
2021-04-28,2748.24000000,999383.18520000,999383.18520000
2021-04-27,2666.13000000,771728.46451000,771728.46451000
2021-04-26,2532.60000000,1076469.01367000,1076469.01367000
2021-04-25,2320.49000000,857517.38218000,857517.38218000
2021-04-24,2213.35000000,997688.94623000,997688.94623000
2021-04-23,2367.39000000,2532242.44185000,2532242.44185000
2021-04-22,2397.94000000,2220753.09746000,2220753.09746000
2021-04-21,2357.06000000,1177885.86170000,1177885.86170000
2021-04-20,2330.03000000,992240.80900000,992240.80900000
2021-04-19,2161.12000000,820592.26555000,820592.26555000
2021-04-18,2235.64000000,1475383.69204000,1475383.69204000
2021-04-17,2317.60000000,624232.25568000,624232.25568000
2021-04-16,2422.67000000,999163.75205000,999163.75205000
2021-04-15,2514.04000000,681950.96645000,681950.96645000
2021-04-14,2432.60000000,972931.60866000,972931.60866000
2021-04-13,2299.19000000,782608.62090000,782608.62090000
2021-04-12,2137.69000000,579093.35694000,579093.35694000
2021-04-11,2151.36000000,392265.50773000,392265.50773000
2021-04-10,2133.49000000,655458.20894000,655458.20894000
2021-04-09,2066.87000000,426387.43790000,426387.43790000
2021-04-08,2080.46000000,501355.99800000,501355.99800000
2021-04-07,1963.47000000,892984.90422000,892984.90422000
2021-04-06,2112.21000000,673386.05575000,673386.05575000
2021-04-05,2107.38000000,684923.61494000,684923.61494000
2021-04-04,2075.69000000,514345.76554000,514345.76554000
2021-04-03,2008.52000000,770176.32192000,770176.32192000
2021-04-02,2133.69000000,846197.93215000,846197.93215000
2021-04-01,1968.05000000,741585.07266000,741585.07266000
2021-03-31,1919.37000000,746995.85910000,746995.85910000
2021-03-30,1840.46000000,568842.00526000,568842.00526000
2021-03-29,1816.74000000,647724.46387000,647724.46387000
2021-03-28,1687.01000000,348895.51314000,348895.51314000
2021-03-27,1712.63000000,443845.49957000,443845.49957000
2021-03-26,1698.84000000,515470.92907000,515470.92907000
2021-03-25,1585.74000000,701697.00258000,701697.00258000
2021-03-24,1581.84000000,753834.52393000,753834.52393000
2021-03-23,1668.08000000,577213.99589000,577213.99589000
2021-03-22,1680.97000000,582727.49081000,582727.49081000
2021-03-21,1782.98000000,465953.98749000,465953.98749000
2021-03-20,1806.10000000,451556.10639000,451556.10639000
2021-03-19,1809.10000000,500258.42875000,500258.42875000
2021-03-18,1776.08000000,603721.61056000,603721.61056000
2021-03-17,1823.58000000,658349.44843000,658349.44843000
2021-03-16,1805.12000000,764993.40147000,764993.40147000
2021-03-15,1793.48000000,1025326.79658000,1025326.79658000
2021-03-14,1848.10000000,637963.63627000,637963.63627000
