,4b. close (USD),5. volume,6. market cap (USD)
2022-02-17,40515.70000000,47245.99494000,47245.99494000
2022-02-16,43873.56000000,28471.87270000,28471.87270000
2022-02-15,44544.86000000,38095.19576000,38095.19576000
2022-02-14,42535.94000000,34010.13060000,34010.13060000
2022-02-13,42053.66000000,17732.08113000,17732.08113000
2022-02-12,42217.87000000,26556.85681000,26556.85681000
2022-02-11,42373.73000000,44975.16870000,44975.16870000
2022-02-10,43495.44000000,62357.29091000,62357.29091000
2022-02-09,44372.72000000,34428.16729000,34428.16729000
2022-02-08,44042.99000000,64880.29387000,64880.29387000
2022-02-07,43839.99000000,51060.62006000,51060.62006000
2022-02-06,42380.87000000,22405.16704000,22405.16704000
2022-02-05,41382.59000000,32532.34372000,32532.34372000
2022-02-04,41574.25000000,64703.95874000,64703.95874000
2022-02-03,37311.61000000,32081.10999000,32081.10999000
2022-02-02,36896.36000000,35794.68130000,35794.68130000
2022-02-01,38694.59000000,34574.44663000,34574.44663000
2022-01-31,38466.90000000,36855.24580000,36855.24580000
2022-01-30,37881.76000000,21430.66527000,21430.66527000
2022-01-29,38166.84000000,26129.49682000,26129.49682000
2022-01-28,37716.56000000,42154.26956000,42154.26956000
2022-01-27,37160.10000000,53020.87934000,53020.87934000
2022-01-26,36809.34000000,69830.16036000,69830.16036000
2022-01-25,36958.32000000,49232.40183000,49232.40183000
2022-01-24,36660.35000000,91904.75321100,91904.75321100
2022-01-23,36244.55000000,44279.52354000,44279.52354000
2022-01-22,35071.42000000,90471.33896100,90471.33896100
2022-01-21,36445.31000000,88860.89199900,88860.89199900
2022-01-20,40680.91000000,42330.33953000,42330.33953000
2022-01-19,41660.01000000,31685.72159000,31685.72159000
2022-01-18,42352.12000000,29324.08257000,29324.08257000
2022-01-17,42201.62000000,27562.08613000,27562.08613000
2022-01-16,43071.66000000,20602.35271000,20602.35271000
2022-01-15,43084.29000000,21936.05616000,21936.05616000
2022-01-14,43059.96000000,32640.88292000,32640.88292000
2022-01-13,42560.11000000,34910.87762000,34910.87762000
2022-01-12,43902.66000000,33943.29280000,33943.29280000
2022-01-11,42729.29000000,37296.43729000,37296.43729000
2022-01-10,41822.49000000,50729.17019000,50729.17019000
2022-01-09,41864.62000000,22724.39426000,22724.39426000
2022-01-08,41679.74000000,32952.73111000,32952.73111000
2022-01-07,41566.48000000,54836.50818000,54836.50818000
2022-01-06,43082.31000000,38880.37305000,38880.37305000
2022-01-05,43451.13000000,51784.11857000,51784.11857000
2022-01-04,45832.01000000,35491.41360000,35491.41360000
2022-01-03,46446.10000000,27662.07710000,27662.07710000
2022-01-02,47286.18000000,18340.46040000,18340.46040000
2022-01-01,47722.65000000,19604.46325000,19604.46325000
2021-12-31,46216.93000000,34937.99796000,34937.99796000
2021-12-30,47120.87000000,30352.29569000,30352.29569000
2021-12-29,46464.66000000,39498.87000000,39498.87000000
2021-12-28,47543.74000000,45853.33924000,45853.33924000
2021-12-27,50701.44000000,28783.57561000,28783.57561000
2021-12-26,50775.49000000,22569.88914000,22569.88914000
2021-12-25,50399.66000000,19135.51613000,19135.51613000
2021-12-24,50820.00000000,31684.84269000,31684.84269000
2021-12-23,50838.81000000,35192.54046000,35192.54046000
2021-12-22,48588.16000000,27004.20220000,27004.20220000
2021-12-21,48889.88000000,37713.92924000,37713.92924000
2021-12-20,46914.16000000,35848.50609000,35848.50609000
2021-12-19,46681.23000000,29305.70665000,29305.70665000
2021-12-18,46834.48000000,25020.05271000,25020.05271000
2021-12-17,46131.20000000,43104.48870000,43104.48870000
2021-12-16,47632.38000000,31949.86739000,31949.86739000
2021-12-15,48864.98000000,51629.18100000,51629.18100000
2021-12-14,48343.28000000,39955.98445000,39955.98445000
2021-12-13,46702.75000000,50869.52093000,50869.52093000
2021-12-12,50053.90000000,26017.93421000,26017.93421000
2021-12-11,49389.99000000,28889.19358000,28889.19358000
2021-12-10,47140.54000000,44233.57391000,44233.57391000
2021-12-09,47545.59000000,37692.68665000,37692.68665000
2021-12-08,50471.19000000,38425.92466000,38425.92466000
2021-12-07,50588.95000000,38253.46877000,38253.46877000
2021-12-06,50441.92000000,58571.21575000,58571.21575000
2021-12-05,49396.33000000,45580.82012000,45580.82012000
2021-12-04,49152.47000000,114203.37374800,114203.37374800
2021-12-03,53601.05000000,58927.69027000,58927.69027000
2021-12-02,56480.34000000,37574.05976000,37574.05976000
2021-12-01,57184.07000000,44956.63656000,44956.63656000
2021-11-30,56950.56000000,49161.05194000,49161.05194000
2021-11-29,57776.25000000,40125.28009000,40125.28009000
2021-11-28,57274.88000000,36163.71370000,36163.71370000
2021-11-27,54721.03000000,29716.99957000,29716.99957000
2021-11-26,53726.53000000,65927.87066000,65927.87066000
2021-11-25,58960.36000000,42153.51522000,42153.51522000
2021-11-24,57138.29000000,39612.04964000,39612.04964000
2021-11-23,57541.27000000,49917.85017000,49917.85017000
2021-11-22,56247.18000000,51724.32047000,51724.32047000
2021-11-21,58622.02000000,31902.22785000,31902.22785000
2021-11-20,59707.51000000,33811.59010000,33811.59010000
2021-11-19,58052.24000000,50715.88726000,50715.88726000
2021-11-18,56891.62000000,62146.99931000,62146.99931000
2021-11-17,60344.87000000,46289.38491000,46289.38491000
2021-11-16,60058.87000000,77455.15609000,77455.15609000
2021-11-15,63606.74000000,37829.37124000,37829.37124000
2021-11-14,65519.10000000,25705.07347000,25705.07347000
2021-11-13,64380.00000000,22504.97383000,22504.97383000
2021-11-12,64122.23000000,44490.10816000,44490.10816000
2021-11-11,64774.26000000,37237.98058000,37237.98058000
2021-11-10,64882.43000000,65171.50404600,65171.50404600
2021-11-09,66947.66000000,44661.37806800,44661.37806800
2021-11-08,67525.83000000,54442.09455400,54442.09455400
2021-11-07,63273.59000000,25515.68830000,25515.68830000
2021-11-06,61470.61000000,25590.57408000,25590.57408000
2021-11-05,60937.12000000,31604.48749000,31604.48749000
2021-11-04,61395.01000000,35930.93314000,35930.93314000
2021-11-03,62896.48000000,43336.09049000,43336.09049000
2021-11-02,63219.99000000,46368.28410000,46368.28410000
2021-11-01,60911.11000000,44687.66672000,44687.66672000
2021-10-31,61299.80000000,39267.63794000,39267.63794000
2021-10-30,61859.19000000,31478.12566000,31478.12566000
2021-10-29,62253.71000000,43973.90414000,43973.90414000
2021-10-28,60575.89000000,61056.35301000,61056.35301000
2021-10-27,58413.44000000,62124.49016000,62124.49016000
2021-10-26,60328.81000000,40217.50083000,40217.50083000
2021-10-25,63078.78000000,36853.83806000,36853.83806000
2021-10-24,60852.22000000,31226.57676000,31226.57676000
2021-10-23,61286.75000000,27626.93678000,27626.93678000
2021-10-22,60688.22000000,52119.35886000,52119.35886000
2021-10-21,62193.15000000,68538.64537000,68538.64537000
2021-10-20,66001.41000000,51428.93485600,51428.93485600
2021-10-19,64280.59000000,53628.10774400,53628.10774400
2021-10-18,62009.84000000,51798.44844000,51798.44844000
2021-10-17,61528.33000000,39099.24124000,39099.24124000
2021-10-16,60875.57000000,35467.88096000,35467.88096000
2021-10-15,61672.42000000,82512.90802200,82512.90802200
2021-10-14,57347.94000000,43053.33678100,43053.33678100
2021-10-13,57367.00000000,55808.44492000,55808.44492000
2021-10-12,55996.93000000,53471.28550000,53471.28550000
2021-10-11,57471.35000000,52933.16575100,52933.16575100
2021-10-10,54659.00000000,89237.83612800,89237.83612800
2021-10-09,54949.72000000,55177.08013000,55177.08013000
2021-10-08,53951.43000000,46160.25785000,46160.25785000
2021-10-07,53785.22000000,54917.37766000,54917.37766000
2021-10-06,55315.00000000,79877.54518100,79877.54518100
2021-10-05,51471.99000000,52125.66793000,52125.66793000
2021-10-04,49224.94000000,46796.49372000,46796.49372000
2021-10-03,48200.01000000,30825.05601000,30825.05601000
2021-10-02,47634.90000000,30508.98131000,30508.98131000
2021-10-01,48141.61000000,66244.87492000,66244.87492000
2021-09-30,43824.10000000,46381.22781000,46381.22781000
2021-09-29,41524.28000000,33511.53487000,33511.53487000
2021-09-28,41026.54000000,43372.26240000,43372.26240000
2021-09-27,42147.35000000,39776.84383000,39776.84383000
2021-09-26,43160.90000000,49879.99765000,49879.99765000
2021-09-25,42670.64000000,33594.57189000,33594.57189000
2021-09-24,42810.57000000,84113.42629200,84113.42629200
2021-09-23,44865.26000000,48699.57655000,48699.57655000
2021-09-22,43543.61000000,58349.05542000,58349.05542000
2021-09-21,40734.38000000,84534.08048500,84534.08048500
2021-09-20,43015.62000000,78003.52444300,78003.52444300
2021-09-19,47241.75000000,29847.24349000,29847.24349000
2021-09-18,48292.74000000,30906.47038000,30906.47038000
2021-09-17,47299.98000000,34461.92776000,34461.92776000
2021-09-16,47737.82000000,40725.08895000,40725.08895000
2021-09-15,48121.41000000,43204.71174000,43204.71174000
2021-09-14,47111.52000000,44855.85099000,44855.85099000
2021-09-13,44940.73000000,65429.15056000,65429.15056000
2021-09-12,46025.24000000,32094.28052000,32094.28052000
2021-09-11,45173.69000000,30440.40810000,30440.40810000
2021-09-10,44850.91000000,49048.26618000,49048.26618000
2021-09-09,46395.14000000,50651.66002000,50651.66002000
2021-09-08,46048.31000000,65069.31520000,65069.31520000
2021-09-07,46863.73000000,123048.80271900,123048.80271900
2021-09-06,52663.90000000,49249.66708100,49249.66708100
2021-09-05,51756.88000000,40544.83587300,40544.83587300
2021-09-04,49915.64000000,34664.65959000,34664.65959000
2021-09-03,49999.14000000,59025.64415700,59025.64415700
2021-09-02,49246.64000000,54410.77053800,54410.77053800
2021-09-01,48810.52000000,49904.65528000,49904.65528000
2021-08-31,47100.89000000,48645.52737000,48645.52737000
2021-08-30,46982.91000000,40288.35083000,40288.35083000
2021-08-29,48767.83000000,32652.28347300,32652.28347300
2021-08-28,48895.35000000,26681.06378600,26681.06378600
2021-08-27,49069.90000000,42068.10496500,42068.10496500
2021-08-26,46843.87000000,49371.27777400,49371.27777400
2021-08-25,48973.32000000,44655.83034200,44655.83034200
2021-08-24,47674.01000000,51014.59474800,51014.59474800
2021-08-23,49488.85000000,52462.54195400,52462.54195400
2021-08-22,49239.22000000,37007.88779500,37007.88779500
2021-08-21,48821.87000000,46745.13658400,46745.13658400
2021-08-20,49322.47000000,56850.35222800,56850.35222800
2021-08-19,46760.62000000,53411.75392000,53411.75392000
2021-08-18,44705.29000000,54099.41598500,54099.41598500
2021-08-17,44695.95000000,57039.34162900,57039.34162900
2021-08-16,45901.29000000,52480.57401400,52480.57401400
2021-08-15,46973.82000000,42110.71133400,42110.71133400
2021-08-14,47068.51000000,46114.35902200,46114.35902200
2021-08-13,47800.00000000,48239.37043100,48239.37043100
2021-08-12,44399.00000000,55266.10878100,55266.10878100
2021-08-11,45511.00000000,52734.90197700,52734.90197700
2021-08-10,45584.99000000,53814.64342100,53814.64342100
2021-08-09,46253.40000000,74587.88484500,74587.88484500
2021-08-08,43794.37000000,69329.09269800,69329.09269800
2021-08-07,44572.54000000,73396.74080800,73396.74080800
2021-08-06,42836.87000000,75753.94134700,75753.94134700
2021-08-05,40862.46000000,84343.75562100,84343.75562100
2021-08-04,39723.18000000,52329.35243000,52329.35243000
2021-08-03,38207.05000000,57117.43585300,57117.43585300
2021-08-02,39147.82000000,50837.35195400,50837.35195400
2021-08-01,39845.44000000,53953.18632600,53953.18632600
2021-07-31,41461.83000000,44849.79101200,44849.79101200
2021-07-30,42206.37000000,73602.78480500,73602.78480500
2021-07-29,40016.48000000,53998.43928300,53998.43928300
2021-07-28,40019.56000000,101344.52844100,101344.52844100
2021-07-27,39457.87000000,88397.26701500,88397.26701500
